full_code,title
ДАВоО-297-1-83,"Метрична книга. Крупецький римсько-католицький парафіяльний костьол, м-ко Крупець Крупецької вол. Дубенського пов."
ДАВоО-22-1-141,"Метрична книга. Крупецький римсько-католицький парафіяльний костьол, м-ко Крупець Крупецької вол. Дубенського пов."
ДАВоО-297-1-105,"Метрична книга. Лисинський римсько-католицький парафіяльний костьол, с. Лисин Боремельської вол. Дубенського пов."
ДАВоО-297-1-102,"Метрична книга. Лисинський римсько-католицький парафіяльний костьол, с. Лисин Боремельської вол. Дубенського пов."
ДАВоО-297-1-104,"Метрична книга. Лисинський римсько-католицький парафіяльний костьол, с. Лисин Боремельської вол. Дубенського пов."
ДАВоО-297-1-106,"Метрична книга. Лисинський римсько-католицький парафіяльний костьол, с. Лисин Боремельської вол. Дубенського пов."
ДАВоО-297-1-140,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-22-1-194,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-33-1-826,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-297-1-141,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-297-1-142,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-33-1-762,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-297-1-143,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-297-1-144,"Метрична книга. Олицький римсько-католицький парафіяльний костьол, м. Олика Олицької вол. Дубенського пов."
ДАВоО-297-1-147,"Метрична книга. Птицький римсько-католицький парафіяльний костьол, м-ко Птича Вербської вол. Дубенського пов."
ДАВоО-297-1-157,"Метрична книга. Радзивилівський римсько-католицький парафіяльний костьол, м. Радзивилів Радзивилівської вол. Кременецького пов."
ДАВоО-297-1-158,"Метрична книга. Радзивилівський римсько-католицький парафіяльний костьол, м. Радзивилів Радзивилівської вол. Кременецького пов."
ДАВоО-33-1-824,"Метрична книга. Радзивилівський римсько-католицький парафіяльний костьол, м. Радзивилів Радзивилівської вол. Кременецького пов."
ДАВоО-297-1-200,"Метрична книга. Торговицький римсько-католицький парафіяльний костьол, м-ко Торговиця Ярославицької вол. Дубенського пов."
